business_id,date,violation_type_id,risk_category,description
35221,2016-02-22,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces
35221,2016-02-22,103144,Low Risk,Unapproved or unmaintained equipment or utensils
35221,2016-02-22,103142,Low Risk,Unclean nonfood contact surfaces
35221,2013-10-30,103154,Low Risk,Unclean or degraded floors walls or ceilings
35221,2013-10-30,103133,Moderate Risk,Foods not protected from contamination
35221,2013-10-30,103129,Moderate Risk,Insufficient hot water or running water
35221,2013-10-30,103114,High Risk,High risk vermin infestation
35221,2013-10-30,103109,High Risk,Unclean or unsanitary food contact surfaces
35221,2014-04-17,103142,Low Risk,Unclean nonfood contact surfaces
35221,2014-04-17,103144,Low Risk,Unapproved or unmaintained equipment or utensils
35702,2014-05-29,103142,Low Risk,Unclean nonfood contact surfaces
35221,2014-04-17,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer
35221,2014-04-17,103138,Low Risk,Improper storage use or identification of toxic substances
35240,2014-06-30,103157,Low Risk,Food safety certificate or food handler card not available
35240,2014-06-30,103154,Low Risk,Unclean or degraded floors walls or ceilings
35240,2014-06-30,103142,Low Risk,Unclean nonfood contact surfaces
35240,2014-06-30,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer
35240,2015-09-30,103103,High Risk,High risk food holding temperature
35240,2015-09-30,103133,Moderate Risk,Foods not protected from contamination
35240,2015-09-30,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities
35240,2013-11-13,103142,Low Risk,Unclean nonfood contact surfaces
35240,2013-11-13,103139,Low Risk,Improper food storage
35317,2014-02-25,103143,Low Risk,Inadequate warewashing facilities or equipment
35317,2014-02-25,103144,Low Risk,Unapproved or unmaintained equipment or utensils
35317,2014-02-25,103142,Low Risk,Unclean nonfood contact surfaces
35317,2014-02-25,103133,Moderate Risk,Foods not protected from contamination
35340,2016-09-20,103139,Low Risk,Improper food storage
35340,2016-09-20,103161,Low Risk,Low risk vermin infestation
35340,2014-10-27,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities
35340,2015-03-20,103139,Low Risk,Improper food storage
35359,2015-09-30,103131,Moderate Risk,Moderate risk vermin infestation
35418,2014-03-27,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer
35418,2016-05-05,103139,Low Risk,Improper food storage
35418,2016-05-05,103102,High Risk,Unclean hands or improper use of gloves
35418,2016-05-05,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer
35425,2015-07-13,103120,Moderate Risk,Moderate risk food holding temperature
35425,2015-07-13,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities
35425,2015-07-13,103109,High Risk,Unclean or unsanitary food contact surfaces
35425,2013-11-05,103150,Low Risk,Improper or defective plumbing
35425,2013-11-05,103156,Low Risk,Permit license or inspection report not posted
35425,2013-11-05,103103,High Risk,High risk food holding temperature
35425,2013-11-05,103131,Moderate Risk,Moderate risk vermin infestation
35425,2013-11-05,103145,Low Risk,Improper storage of equipment utensils or linens
35425,2014-05-29,103121,Moderate Risk,Inadequate procedures or records for time as a public health control
35425,2014-05-29,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer
35447,2015-09-11,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer
35447,2015-09-11,103116,Moderate Risk,Inadequate food safety knowledge or lack of certified food safety manager
35447,2015-09-11,103103,High Risk,High risk food holding temperature
35447,2015-09-11,103157,Low Risk,Food safety certificate or food handler card not available
35447,2015-09-11,103133,Moderate Risk,Foods not protected from contamination
35447,2015-09-11,103154,Low Risk,Unclean or degraded floors walls or ceilings
35447,2015-09-11,103142,Low Risk,Unclean nonfood contact surfaces
35447,2015-09-11,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities
35447,2015-09-11,103131,Moderate Risk,Moderate risk vermin infestation
35447,2015-09-11,103148,Low Risk,No thermometers or uncalibrated thermometers
35447,2014-01-21,103139,Low Risk,Improper food storage
35447,2014-01-21,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer
35447,2014-01-21,103161,Low Risk,Low risk vermin infestation
35447,2014-01-21,103120,Moderate Risk,Moderate risk food holding temperature
35447,2014-01-21,103116,Moderate Risk,Inadequate food safety knowledge or lack of certified food safety manager
35464,2016-09-21,103120,Moderate Risk,Moderate risk food holding temperature
35464,2014-07-21,103131,Moderate Risk,Moderate risk vermin infestation
35464,2014-07-21,103129,Moderate Risk,Insufficient hot water or running water
35464,2014-07-21,103154,Low Risk,Unclean or degraded floors walls or ceilings
35464,2015-07-09,103120,Moderate Risk,Moderate risk food holding temperature
35464,2015-07-09,103154,Low Risk,Unclean or degraded floors walls or ceilings
35464,2016-01-26,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces
35464,2016-01-26,103120,Moderate Risk,Moderate risk food holding temperature
35464,2016-01-26,103157,Low Risk,Food safety certificate or food handler card not available
35469,2013-11-07,103116,Moderate Risk,Inadequate food safety knowledge or lack of certified food safety manager
35469,2013-11-07,103138,Low Risk,Improper storage use or identification of toxic substances
35469,2013-11-07,103120,Moderate Risk,Moderate risk food holding temperature
35469,2014-05-13,103138,Low Risk,Improper storage use or identification of toxic substances
35469,2014-05-13,103116,Moderate Risk,Inadequate food safety knowledge or lack of certified food safety manager
35469,2014-05-13,103120,Moderate Risk,Moderate risk food holding temperature
35469,2014-05-13,103135,Low Risk,No person in charge of food facility
35469,2014-05-13,103145,Low Risk,Improper storage of equipment utensils or linens
35469,2016-06-03,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces
35469,2016-06-03,103156,Low Risk,Permit license or inspection report not posted
35469,2016-06-03,103154,Low Risk,Unclean or degraded floors walls or ceilings
35469,2016-06-03,103157,Low Risk,Food safety certificate or food handler card not available
35469,2016-06-03,103131,Moderate Risk,Moderate risk vermin infestation
35503,2015-06-01,103150,Low Risk,Improper or defective plumbing
35503,2015-06-01,103116,Moderate Risk,Inadequate food safety knowledge or lack of certified food safety manager
35503,2016-03-11,103154,Low Risk,Unclean or degraded floors walls or ceilings
35503,2014-05-12,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities
35565,2014-07-18,103133,Moderate Risk,Foods not protected from contamination
35565,2014-07-18,103131,Moderate Risk,Moderate risk vermin infestation
35565,2014-07-18,103145,Low Risk,Improper storage of equipment utensils or linens
35565,2014-07-18,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities
35565,2014-07-18,103116,Moderate Risk,Inadequate food safety knowledge or lack of certified food safety manager
35565,2015-05-27,103131,Moderate Risk,Moderate risk vermin infestation
35565,2015-05-27,103133,Moderate Risk,Foods not protected from contamination
35565,2015-05-27,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities
35565,2016-07-12,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities
35565,2016-07-12,103131,Moderate Risk,Moderate risk vermin infestation
35565,2016-07-12,103154,Low Risk,Unclean or degraded floors walls or ceilings
35591,2016-08-23,103125,Moderate Risk,Noncompliance with shell fish tags or display
35591,2013-11-20,103139,Low Risk,Improper food storage
35659,2014-08-19,103105,High Risk,Improper cooling methods
35659,2014-08-19,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities
35659,2014-08-19,103103,High Risk,High risk food holding temperature
35659,2014-08-19,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces
35659,2015-12-14,103132,Moderate Risk,Improper thawing methods
35659,2015-12-14,103109,High Risk,Unclean or unsanitary food contact surfaces
35659,2015-12-14,103133,Moderate Risk,Foods not protected from contamination
35659,2015-12-14,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities
35659,2015-12-14,103154,Low Risk,Unclean or degraded floors walls or ceilings
35659,2015-12-14,103114,High Risk,High risk vermin infestation
35659,2014-02-10,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces
35659,2014-02-10,103103,High Risk,High risk food holding temperature
35659,2014-02-10,103142,Low Risk,Unclean nonfood contact surfaces
35659,2016-05-27,103103,High Risk,High risk food holding temperature
35659,2016-05-27,103114,High Risk,High risk vermin infestation
35659,2016-05-27,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities
35659,2016-05-27,103133,Moderate Risk,Foods not protected from contamination
35659,2016-05-27,103139,Low Risk,Improper food storage
35659,2016-05-27,103148,Low Risk,No thermometers or uncalibrated thermometers
35659,2016-05-27,103108,High Risk,Contaminated or adulterated food
35659,2016-05-27,103154,Low Risk,Unclean or degraded floors walls or ceilings
35660,2014-02-04,103156,Low Risk,Permit license or inspection report not posted
35660,2014-02-04,103114,High Risk,High risk vermin infestation
35671,2014-10-17,103156,Low Risk,Permit license or inspection report not posted
35671,2014-10-17,103154,Low Risk,Unclean or degraded floors walls or ceilings
35671,2014-10-17,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer
35671,2015-12-10,103139,Low Risk,Improper food storage
35671,2015-12-10,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer
35671,2015-12-10,103133,Moderate Risk,Foods not protected from contamination
35671,2015-12-10,103142,Low Risk,Unclean nonfood contact surfaces
35671,2015-12-10,103154,Low Risk,Unclean or degraded floors walls or ceilings
35671,2015-12-10,103107,High Risk,Improper reheating of food
35671,2014-04-03,103103,High Risk,High risk food holding temperature
35671,2014-04-03,103129,Moderate Risk,Insufficient hot water or running water
35671,2014-04-03,103105,High Risk,Improper cooling methods
35671,2014-04-03,103109,High Risk,Unclean or unsanitary food contact surfaces
35702,2014-01-13,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer
35702,2014-01-13,103144,Low Risk,Unapproved or unmaintained equipment or utensils
35702,2014-01-13,103103,High Risk,High risk food holding temperature
35702,2014-01-13,103142,Low Risk,Unclean nonfood contact surfaces
35702,2014-01-13,103131,Moderate Risk,Moderate risk vermin infestation
35702,2014-05-29,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces
35702,2014-05-29,103132,Moderate Risk,Improper thawing methods
35702,2014-05-29,103133,Moderate Risk,Foods not protected from contamination
35702,2014-05-29,103161,Low Risk,Low risk vermin infestation
35702,2016-05-09,103145,Low Risk,Improper storage of equipment utensils or linens
35702,2016-05-09,103120,Moderate Risk,Moderate risk food holding temperature
35702,2016-05-09,103133,Moderate Risk,Foods not protected from contamination
35702,2016-05-09,103144,Low Risk,Unapproved or unmaintained equipment or utensils
35702,2016-05-09,103142,Low Risk,Unclean nonfood contact surfaces
35771,2015-04-06,103150,Low Risk,Improper or defective plumbing
35771,2014-03-25,103142,Low Risk,Unclean nonfood contact surfaces
35771,2014-03-25,103154,Low Risk,Unclean or degraded floors walls or ceilings
35771,2016-04-19,103120,Moderate Risk,Moderate risk food holding temperature
35784,2014-12-30,103105,High Risk,Improper cooling methods
35784,2014-12-30,103116,Moderate Risk,Inadequate food safety knowledge or lack of certified food safety manager
35784,2014-12-30,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces
35784,2014-12-30,103133,Moderate Risk,Foods not protected from contamination
35784,2015-12-11,103133,Moderate Risk,Foods not protected from contamination
35784,2015-12-11,103142,Low Risk,Unclean nonfood contact surfaces
35784,2015-12-11,103144,Low Risk,Unapproved or unmaintained equipment or utensils
35784,2015-12-11,103161,Low Risk,Low risk vermin infestation
35784,2015-12-11,103147,Low Risk,Inadequate ventilation or lighting
35784,2014-05-14,103145,Low Risk,Improper storage of equipment utensils or linens
35784,2014-05-14,103120,Moderate Risk,Moderate risk food holding temperature
35786,2014-09-15,103161,Low Risk,Low risk vermin infestation
35786,2015-03-12,103120,Moderate Risk,Moderate risk food holding temperature
35786,2013-10-07,103157,Low Risk,Food safety certificate or food handler card not available
35786,2014-03-24,103150,Low Risk,Improper or defective plumbing
